yearID,Age,Tm,Lg,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Salary,Pos,Awards,bbrefID
1981,34,BAL,AL,103.0,428.0,15.0,-1.0,-2.0,-9.0,-5.0,-2.0,-0.2,15.0,13.0,1.2,0.498,0.499,2.2,-1.6,22.0,"$150,000",*9D/H,"AS,MVP-23",singlke01
1982,35,BAL,AL,156.0,657.0,2.0,-1.0,-2.0,1.0,-14.0,-14.0,-1.4,22.0,9.0,0.7,0.491,0.491,0.7,-1.3,8.0,,*D/H97,,singlke01
1983,36,BAL,AL,151.0,612.0,19.0,-3.0,-3.0,0.0,-15.0,-2.0,-0.1,21.0,19.0,1.9,0.499,0.499,1.9,-1.5,19.0,,*D/H,,singlke01
1984,37,BAL,AL,111.0,404.0,-17.0,-1.0,-2.0,0.0,-9.0,-29.0,-3.1,14.0,-16.0,-1.8,0.472,0.481,-1.8,-1.0,-16.0,,DH,,singlke01
1972,22,CLE,AL,136.0,567.0,-18.0,3.0,1.0,7.0,4.0,-3.0,-0.5,20.0,17.0,1.7,0.497,0.498,0.9,1.3,10.0,,*4/H5,,brohaja01
1973,23,CLE,AL,102.0,340.0,-15.0,0.0,0.0,-5.0,3.0,-18.0,-1.8,12.0,-5.0,-0.6,0.481,0.488,-0.1,-0.1,0.0,,4H,,brohaja01
1974,24,CLE,AL,101.0,350.0,-5.0,2.0,1.0,12.0,3.0,13.0,1.5,13.0,26.0,2.7,0.514,0.509,1.4,1.7,14.0,,4H,,brohaja01
1975,25,CLE,AL,69.0,234.0,-6.0,-1.0,0.0,-3.0,2.0,-9.0,-0.9,8.0,0.0,-0.1,0.487,0.494,0.3,-0.1,3.0,,4/H,,brohaja01
1976,26,CHW,AL,119.0,414.0,-3.0,-2.0,0.0,11.0,4.0,9.0,1.1,15.0,24.0,2.6,0.509,0.507,1.4,1.7,13.0,,*4/H5,,brohaja01
1977,27,CHW,AL,59.0,179.0,-2.0,0.0,1.0,-2.0,2.0,-1.0,-0.1,6.0,6.0,0.6,0.499,0.5,0.8,0.0,8.0,,54/HD,,brohaja01
1978,28,BOS,AL,81.0,277.0,-13.0,0.0,0.0,-1.0,-1.0,-15.0,-1.6,10.0,-5.0,-0.6,0.48,0.49,-0.5,-0.2,-4.0,,5D4H,,brohaja01
1979,29,BOS,AL,64.0,210.0,-10.0,-1.0,-1.0,1.0,2.0,-9.0,-0.9,8.0,-1.0,-0.2,0.486,0.494,-0.3,0.3,-2.0,"$100,000",45H,,brohaja01
1980,30,BOS,AL,21.0,62.0,0.0,-1.0,0.0,3.0,0.0,2.0,0.2,2.0,4.0,0.4,0.511,0.501,0.1,0.3,1.0,,5/H4D,,brohaja01
1980,30,CLE,AL,53.0,161.0,-8.0,-2.0,-1.0,-3.0,1.0,-13.0,-1.3,6.0,-8.0,-0.8,0.474,0.492,-0.5,-0.2,-4.0,,4H/D,,brohaja01
1968,24,CLE,AL,88.0,216.0,-3.0,2.0,1.0,-1.0,2.0,1.0,0.0,7.0,8.0,0.7,0.501,0.5,0.9,0.1,9.0,,4H6,,nelsoda01
1969,25,CLE,AL,52.0,137.0,-10.0,-1.0,0.0,0.0,1.0,-10.0,-1.2,5.0,-5.0,-0.7,0.479,0.493,-0.7,0.1,-6.0,"$13,500",4H/79,,nelsoda01
1970,26,WSA,AL,47.0,116.0,-14.0,0.0,1.0,2.0,1.0,-10.0,-1.2,4.0,-6.0,-0.8,0.476,0.493,-1.0,0.3,-8.0,"$13,500",4H,,nelsoda01
1971,27,WSA,AL,85.0,358.0,5.0,3.0,0.0,-6.0,2.0,4.0,0.4,12.0,17.0,1.7,0.506,0.503,2.4,-0.5,23.0,,5/H4,,nelsoda01
1972,28,TEX,AL,145.0,579.0,-7.0,4.0,1.0,-11.0,2.0,-11.0,-1.5,21.0,10.0,0.8,0.491,0.491,2.3,-1.2,21.0,,*5H8/7,,nelsoda01
1973,29,TEX,AL,142.0,624.0,3.0,1.0,1.0,-1.0,5.0,8.0,1.1,22.0,30.0,3.1,0.506,0.505,3.2,0.5,31.0,,*4/HD,"AS,MVP-33",nelsoda01
1974,30,TEX,AL,121.0,526.0,-16.0,3.0,-1.0,-4.0,4.0,-14.0,-1.4,18.0,5.0,0.4,0.487,0.491,0.8,0.1,9.0,,*4/DH,,nelsoda01
1975,31,TEX,AL,28.0,92.0,-1.0,2.0,0.0,-4.0,1.0,-4.0,-0.4,3.0,-1.0,-0.1,0.486,0.498,0.4,-0.4,4.0,,4/HD,,nelsoda01
1976,32,KCR,AL,78.0,171.0,-4.0,1.0,0.0,0.0,-1.0,-4.0,-0.5,6.0,2.0,0.2,0.494,0.497,0.2,-0.1,2.0,,4HD/3,,nelsoda01
1977,33,KCR,AL,27.0,55.0,-3.0,-1.0,0.0,0.0,0.0,-4.0,-0.4,2.0,-2.0,-0.2,0.484,0.497,-0.2,-0.1,-2.0,,H4/D,,nelsoda01
1968,19,ATL,NL,6,5,0,0,0,0,0,0,0.0,0,0,0.0,.495,.500,0.0,0.0,0,,/H8,,bakerdu01
1969,20,ATL,NL,3,7,-2,0,0,0,0,-2,-0.3,0,-2,-0.2,.416,.498,-0.2,0.0,-2,,/87,,bakerdu01
1970,21,ATL,NL,13,27,-1,0,0,-1,0,-2,-0.2,1,-1,-0.1,.482,.499,-0.1,-0.1,-1,,/H789,,bakerdu01
1971,22,ATL,NL,29,64,-4,-1,0,-2,-1,-8,-0.9,2,-5,-0.7,.470,.495,-0.5,-0.2,-4,,9H/87,,bakerdu01
1972,23,ATL,NL,127,503,28,0,0,3,-1,31,3.5,16,47,5.1,.527,.521,4.7,0.4,44,,*8/H97,MVP-22,bakerdu01
1973,24,ATL,NL,159,686,14,5,-1,1,0,19,1.9,22,41,4.0,.513,.513,4.0,0.0,40,,*8/H,,bakerdu01
1974,25,ATL,NL,149,656,7,0,0,13,-5,15,1.6,21,36,3.5,.511,.510,2.1,0.9,23,,*98/H,,bakerdu01
1975,26,ATL,NL,142,567,3,1,0,2,-5,0,-0.1,18,18,1.7,.500,.500,1.4,-0.4,16,,*98/H,,bakerdu01
1976,27,LAD,NL,112,421,-12,-1,-1,4,-1,-11,-1.3,14,3,0.1,.489,.492,-0.4,0.3,-1,,89H,,bakerdu01
1977,28,LAD,NL,153,604,25,0,0,-2,-6,17,1.6,19,36,3.5,.511,.511,3.7,-0.9,38,"$100,000",*7/H9,,bakerdu01
1978,29,LAD,NL,149,579,0,2,0,8,-5,5,0.5,19,23,2.4,.504,.503,1.4,0.3,16,"$200,000",*7/H,,bakerdu01
1979,30,LAD,NL,151,616,13,0,0,-1,-6,6,0.6,20,26,2.7,.504,.504,2.7,-0.8,27,,*7/H,,bakerdu01
1980,31,LAD,NL,153,638,26,-2,0,4,-6,22,2.3,22,44,4.6,.516,.515,4.2,-0.3,40,,*7/H89,"MVP-4,SS",bakerdu01
1981,32,LAD,NL,103,438,16,1,-1,-2,-4,11,1.3,15,26,2.8,.512,.508,2.9,-0.7,28,,*7/H,"AS,MVP-7,GG,SS",bakerdu01
1982,33,LAD,NL,147,640,24,-1,1,-16,-5,3,0.3,21,24,2.4,.502,.502,4.0,-2.3,39,,*7/H9,AS,bakerdu01
1983,34,LAD,NL,149,616,7,-1,1,-5,-5,-3,-0.5,21,18,1.7,.498,.498,2.1,-1.1,23,,*7/H,,bakerdu01
1984,35,SFG,NL,100,288,6,0,0,0,-2,3,0.3,10,13,1.3,.503,.502,1.3,-0.2,13,,H97,,bakerdu01
1985,36,OAK,AL,111,396,15,0,-1,1,-6,9,1.0,14,23,2.2,.508,.506,2.2,-0.5,22,"$575,000",37HD/9,,bakerdu01
1986,37,OAK,AL,83,271,-4,-1,-1,1,-4,-8,-0.8,9,1,0.1,.490,.495,0.0,-0.2,0,"$475,000",79DH/3,,bakerdu01
1969,22,ATL,NL,12,28,-2,0,0,-2,0,-4,-0.5,1,-3,-0.4,.461,.497,-0.2,-0.2,-2,,/5H,,evansda01
1970,23,ATL,NL,12,52,1,0,0,0,0,1,0.1,2,3,0.3,.509,.501,0.2,0.1,2,,5,,evansda01
1971,24,ATL,NL,89,305,6,0,0,-5,1,3,0.4,10,13,1.4,.504,.502,1.9,-0.3,18,,5H/7,,evansda01
1972,25,ATL,NL,125,521,13,0,0,3,3,19,2.2,17,36,3.9,.517,.513,3.4,0.8,33,,*5/H,,evansda01
1973,26,ATL,NL,161,733,44,0,0,18,3,65,6.9,22,87,9.0,.544,.544,7.1,2.2,70,"$27,500",*53/H,"AS,MVP-18",evansda01
1974,27,ATL,NL,160,710,21,1,1,21,4,47,5.1,22,70,7.2,.533,.532,4.9,2.7,49,"$52,500",*5/H,,evansda01
1975,28,ATL,NL,156,681,8,2,2,-6,4,10,1.0,22,32,3.1,.507,.507,3.7,-0.2,37,,*5/3H,,evansda01
1976,29,ATL,NL,44,169,-8,1,0,4,-2,-5,-0.7,5,0,-0.1,.486,.496,-0.6,0.2,-4,,3/5H,,evansda01
1976,29,SFG,NL,92,302,0,2,0,-3,-4,-5,-0.6,10,5,0.3,.493,.496,0.6,-0.8,8,,3H/5,,evansda01
1977,30,SFG,NL,144,539,8,-2,0,-2,-5,-2,-0.3,17,16,1.4,.499,.499,1.6,-0.8,18,,735H,,evansda01
1978,31,SFG,NL,159,668,11,-3,1,2,4,15,1.6,21,36,3.8,.511,.510,3.5,0.7,35,,*5/H,,evansda01
1979,32,SFG,NL,160,661,7,-2,1,-6,4,5,0.5,21,26,2.6,.503,.503,3.1,-0.2,31,"$287,000",*5/H,,evansda01
1980,33,SFG,NL,154,653,14,2,0,0,2,17,1.8,22,39,4.1,.512,.512,4.1,0.2,40,"$287,000",*53/H,,evansda01
1981,34,SFG,NL,102,419,6,0,0,5,1,13,1.5,14,27,3.0,.515,.509,2.3,0.7,22,"$287,000",*53/H,,evansda01
1982,35,SFG,NL,141,553,9,3,0,-8,0,4,0.4,19,23,2.3,.503,.503,3.1,-0.9,31,"$287,000",53H6,,evansda01
1983,36,SFG,NL,142,611,32,-1,-1,-6,-5,19,1.9,21,40,4.0,.515,.513,4.7,-1.3,46,"$287,000",*35/6H,"AS,MVP-14",evansda01
1984,37,DET,AL,131,483,3,-1,0,3,-8,-3,-0.2,17,14,1.3,.498,.498,1.1,-0.5,11,,D3H5,,evansda01
1985,38,DET,AL,151,594,26,-2,1,6,-9,22,2.3,20,42,4.2,.515,.514,3.6,-0.3,36,"$1,083,333",*3DH/5,MVP-14,evansda01
1986,39,DET,AL,151,601,9,0,0,13,-9,12,1.4,21,33,3.3,.508,.508,1.9,0.4,20,"$793,333",3DH/5,,evansda01
1987,40,DET,AL,150,609,26,-1,3,12,-10,30,3.0,21,51,4.9,.519,.518,3.7,0.3,39,"$525,000",3DH/5,MVP-12,evansda01
1988,41,DET,AL,144,522,5,-3,-2,2,-10,-9,-0.8,18,9,0.9,.494,.494,0.7,-0.9,8,"$860,000",D3H,,evansda01
1989,42,ATL,NL,107,323,-6,-1,1,-14,-2,-22,-2.7,10,-12,-1.6,.476,.484,0.0,-1.9,2,"$415,000",3H5,,evansda01
1967,21,ATL,NL,9.0,27.0,-2.0,0.0,0.0,0.0,0.0,-2.0,-0.2,1.0,-1.0,-0.1,0.475,0.499,-0.2,0.1,-1.0,,/8H,,lummi01
1968,22,ATL,NL,122.0,256.0,-7.0,-2.0,0.0,4.0,-4.0,-10.0,-1.1,9.0,-1.0,-0.2,0.49,0.492,-0.8,0.1,-5.0,,7H9/8,,lummi01
1969,23,ATL,NL,121.0,187.0,-4.0,-1.0,0.0,9.0,-3.0,0.0,0.0,6.0,6.0,0.7,0.5,0.5,-0.4,0.7,-3.0,,7H98,,lummi01
1970,24,ATL,NL,123.0,316.0,-6.0,-2.0,0.0,6.0,-4.0,-6.0,-0.5,11.0,5.0,0.5,0.495,0.496,-0.1,0.3,-1.0,,H798,,lummi01
1971,25,ATL,NL,145.0,512.0,-1.0,0.0,1.0,7.0,-5.0,2.0,0.3,17.0,19.0,2.1,0.501,0.501,1.2,0.3,12.0,,*9H87/3,,lummi01
1972,26,ATL,NL,123.0,424.0,-7.0,-1.0,0.0,9.0,-5.0,-4.0,-0.4,14.0,9.0,0.9,0.496,0.497,-0.2,0.6,1.0,,*978H/3,,lummi01
1973,27,ATL,NL,138.0,568.0,14.0,-2.0,3.0,3.0,-7.0,10.0,1.0,18.0,29.0,2.8,0.508,0.507,2.5,-0.6,26.0,,379H/8,,lummi01
1974,28,ATL,NL,106.0,411.0,-7.0,0.0,0.0,2.0,-5.0,-10.0,-1.2,13.0,3.0,0.1,0.489,0.493,-0.2,-0.4,1.0,,397H/8,,lummi01
1975,29,ATL,NL,124.0,406.0,-15.0,-1.0,0.0,-3.0,-3.0,-22.0,-2.6,13.0,-9.0,-1.3,0.48,0.485,-1.0,-0.8,-6.0,,38H/97,,lummi01
1976,30,CIN,NL,84.0,164.0,-1.0,-1.0,0.0,-2.0,-1.0,-4.0,-0.5,5.0,1.0,0.0,0.495,0.497,0.2,-0.3,3.0,,H7/98,,lummi01
1977,31,CIN,NL,81.0,136.0,-12.0,0.0,1.0,3.0,-1.0,-10.0,-1.1,4.0,-5.0,-0.7,0.487,0.494,-0.9,0.1,-8.0,,H79/38,,lummi01
1978,32,CIN,NL,86.0,169.0,4.0,-1.0,0.0,0.0,-1.0,2.0,0.2,5.0,7.0,0.7,0.502,0.501,0.7,-0.2,7.0,,H87/93,,lummi01
1979,33,ATL,NL,111.0,242.0,-7.0,0.0,-1.0,3.0,-3.0,-6.0,-0.7,8.0,2.0,0.1,0.494,0.496,-0.3,0.1,-2.0,"$125,000",H3/79,,lummi01
1980,34,ATL,NL,93.0,103.0,-5.0,0.0,0.0,3.0,-1.0,-3.0,-0.4,4.0,0.0,0.0,0.496,0.498,-0.4,0.2,-3.0,"$125,000",H73,,lummi01
1981,35,ATL,NL,10.0,13.0,-2.0,0.0,0.0,1.0,0.0,-1.0,-0.2,0.0,-1.0,-0.1,0.484,0.499,-0.2,0.1,-1.0,"$125,000",/H7,,lummi01
1981,35,CHC,NL,41.0,65.0,-2.0,1.0,0.0,-2.0,-1.0,-5.0,-0.5,2.0,-2.0,-0.3,0.488,0.497,0.0,-0.3,0.0,,H7/93,,lummi01
1971,23,CHC,NL,8.0,21.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.502,0.5,0.2,-0.2,2.0,,/9H7,,northbi01
1972,24,CHC,NL,66.0,142.0,-10.0,2.0,1.0,-1.0,-1.0,-9.0,-1.0,5.0,-5.0,-0.6,0.484,0.493,-0.5,-0.2,-3.0,"$11,000",H89/7,,northbi01
1973,25,OAK,AL,146.0,642.0,12.0,3.0,3.0,25.0,0.0,43.0,4.9,22.0,66.0,7.0,0.532,0.529,4.2,2.9,40.0,"$20,000",*8/DH9,MVP-29,northbi01
1974,26,OAK,AL,149.0,630.0,11.0,-1.0,0.0,6.0,-1.0,17.0,1.9,23.0,39.0,4.1,0.512,0.511,3.5,0.7,33.0,,*8/DH,,northbi01
1975,27,OAK,AL,140.0,624.0,9.0,1.0,2.0,21.0,0.0,33.0,3.7,21.0,55.0,5.7,0.526,0.522,3.5,2.4,33.0,"$55,000",*8/7HD,,northbi01
1976,28,OAK,AL,154.0,675.0,9.0,2.0,1.0,-10.0,-1.0,2.0,0.3,23.0,25.0,2.6,0.502,0.501,3.7,-1.1,35.0,,*8/D9H,,northbi01
1977,29,OAK,AL,56.0,223.0,2.0,-2.0,1.0,-8.0,0.0,-7.0,-0.6,8.0,1.0,0.1,0.488,0.496,0.9,-0.8,9.0,"$75,000",8/HD,,northbi01
1978,30,OAK,AL,24.0,65.0,1.0,0.0,0.0,2.0,0.0,2.0,0.2,2.0,4.0,0.4,0.508,0.501,0.3,0.2,3.0,,8H,,northbi01
1978,30,LAD,NL,110.0,377.0,-1.0,2.0,1.0,2.0,0.0,5.0,0.6,12.0,17.0,1.8,0.505,0.504,1.5,0.2,15.0,"$65,000",8H/7,,northbi01
1979,31,SFG,NL,142.0,561.0,8.0,1.0,2.0,-5.0,0.0,7.0,0.7,18.0,25.0,2.6,0.505,0.505,3.0,-0.5,30.0,,*8H,,northbi01
1980,32,SFG,NL,128.0,500.0,0.0,1.0,0.0,3.0,0.0,6.0,0.6,17.0,23.0,2.3,0.505,0.504,1.9,0.4,19.0,,*8H,,northbi01
1981,33,SFG,NL,46.0,161.0,1.0,1.0,0.0,-2.0,0.0,1.0,0.1,6.0,6.0,0.7,0.502,0.501,0.8,-0.1,8.0,,8/H,,northbi01
1969,22,OAK,AL,16.0,40.0,-2.0,0.0,0.0,0.0,1.0,-2.0,-0.2,1.0,-1.0,-0.1,0.486,0.499,-0.1,0.1,-1.0,,2/H,,tenacge01
1970,23,OAK,AL,38.0,128.0,14.0,-1.0,0.0,-2.0,2.0,13.0,1.3,4.0,17.0,1.8,0.536,0.508,2.0,-0.1,19.0,,2/H,,tenacge01
1971,24,OAK,AL,65.0,211.0,11.0,-1.0,0.0,-1.0,3.0,13.0,1.5,7.0,21.0,2.2,0.523,0.509,2.3,0.3,21.0,,2H/7,,tenacge01
1972,25,OAK,AL,82.0,258.0,-2.0,0.0,0.0,-3.0,2.0,-3.0,-0.5,9.0,6.0,0.5,0.495,0.497,1.0,-0.2,9.0,"$20,000",2H/9345,,tenacge01
1973,26,OAK,AL,160.0,636.0,30.0,0.0,-1.0,-2.0,-5.0,21.0,2.5,23.0,44.0,4.7,0.514,0.514,4.8,-0.6,46.0,"$33,000",*32/DH4,,tenacge01
1974,27,OAK,AL,158.0,612.0,26.0,-3.0,-1.0,4.0,0.0,25.0,2.8,22.0,47.0,5.0,0.517,0.517,4.6,0.4,43.0,"$45,000",32/4,,tenacge01
1975,28,OAK,AL,158.0,623.0,32.0,1.0,0.0,-9.0,5.0,28.0,3.1,22.0,51.0,5.2,0.519,0.518,6.2,-0.4,59.0,"$51,000",*23/DH,"AS,MVP-18",tenacge01
1976,29,OAK,AL,128.0,508.0,30.0,-2.0,0.0,-6.0,0.0,22.0,2.5,18.0,40.0,4.3,0.519,0.515,5.0,-0.6,46.0,"$40,800",32/HD,MVP-18,tenacge01
1977,30,SDP,NL,147.0,581.0,27.0,-1.0,1.0,-3.0,5.0,29.0,2.9,19.0,48.0,4.7,0.52,0.519,5.0,0.2,50.0,"$310,000",235H,,tenacge01
1978,31,SDP,NL,142.0,515.0,26.0,-2.0,0.0,8.0,0.0,32.0,3.5,17.0,49.0,5.2,0.525,0.522,4.3,0.9,41.0,"$310,000",32H/5,,tenacge01
1979,32,SDP,NL,151.0,582.0,32.0,0.0,0.0,4.0,2.0,38.0,4.0,19.0,57.0,6.0,0.527,0.525,5.4,0.7,52.0,"$310,000",23H,,tenacge01
1980,33,SDP,NL,133.0,416.0,20.0,-3.0,-2.0,2.0,5.0,23.0,2.5,14.0,37.0,3.9,0.519,0.516,3.6,0.8,35.0,"$310,000",2H3,,tenacge01
1981,34,STL,NL,58.0,174.0,7.0,-1.0,0.0,-1.0,2.0,7.0,0.9,6.0,13.0,1.5,0.514,0.505,1.5,0.2,14.0,"$310,000",2H/3,,tenacge01
1982,35,STL,NL,66.0,165.0,13.0,-1.0,0.0,0.0,2.0,14.0,1.6,6.0,20.0,2.2,0.524,0.51,2.1,0.2,20.0,"$265,000",2H/3,,tenacge01
1983,36,PIT,NL,53.0,78.0,-2.0,0.0,1.0,-1.0,0.0,-3.0,-0.4,3.0,-1.0,-0.1,0.493,0.498,-0.1,-0.1,0.0,,H3/29,,tenacge01
1967,22,MIN,AL,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.496,0.5,,0.0,0.0,,/H,,kellypa01
1968,23,MIN,AL,12.0,40.0,-1.0,-1.0,0.0,1.0,0.0,-2.0,-0.3,1.0,-1.0,-0.2,0.476,0.498,-0.2,0.0,-1.0,"$6,500",/89H7,,kellypa01
1969,24,KCR,AL,112.0,474.0,2.0,6.0,1.0,1.0,-3.0,7.0,0.7,16.0,23.0,2.3,0.507,0.505,2.3,-0.3,22.0,"$11,000",98/H7,,kellypa01
1970,25,KCR,AL,136.0,532.0,-6.0,-1.0,0.0,7.0,-5.0,-6.0,-0.8,18.0,13.0,1.1,0.495,0.496,0.5,0.1,6.0,"$16,000",*9H/87,,kellypa01
1971,26,CHW,AL,67.0,252.0,7.0,-2.0,0.0,0.0,-2.0,2.0,0.2,9.0,11.0,1.1,0.504,0.502,1.2,-0.3,11.0,"$20,000",9H/8,,kellypa01
1972,27,CHW,AL,119.0,464.0,7.0,4.0,0.0,-9.0,-5.0,-2.0,-0.3,17.0,15.0,1.5,0.498,0.499,2.7,-1.7,24.0,,*9H,,kellypa01
1973,28,CHW,AL,144.0,625.0,-4.0,-1.0,-1.0,-10.0,-5.0,-22.0,-2.1,22.0,1.0,0.0,0.484,0.486,1.0,-1.5,11.0,,*9H/8D,AS,kellypa01
1974,29,CHW,AL,122.0,476.0,2.0,0.0,0.0,-8.0,-8.0,-14.0,-1.4,17.0,3.0,0.2,0.488,0.491,1.1,-1.7,11.0,,D9H/7,,kellypa01
1975,30,CHW,AL,133.0,538.0,9.0,0.0,-1.0,-2.0,-6.0,-1.0,0.1,19.0,19.0,1.9,0.5,0.5,2.2,-0.8,21.0,,*9DH,,kellypa01
1976,31,CHW,AL,107.0,366.0,5.0,-1.0,0.0,-5.0,-7.0,-8.0,-0.8,13.0,5.0,0.5,0.492,0.495,1.0,-1.3,10.0,,DH79,,kellypa01
1977,32,BAL,AL,120.0,426.0,5.0,2.0,-1.0,-9.0,-5.0,-9.0,-0.8,15.0,7.0,0.7,0.493,0.494,1.6,-1.4,15.0,"$60,000",*79H/8D,,kellypa01
1978,33,BAL,AL,100.0,315.0,12.0,-1.0,-1.0,-7.0,-4.0,-1.0,-0.1,11.0,10.0,1.0,0.499,0.499,1.8,-1.2,18.0,,7H/9D8,,kellypa01
1979,34,BAL,AL,68.0,177.0,9.0,-1.0,0.0,-1.0,-3.0,4.0,0.4,6.0,10.0,1.0,0.506,0.502,1.1,-0.4,12.0,,H7D/9,,kellypa01
1980,35,BAL,AL,89.0,237.0,4.0,4.0,-1.0,0.0,-4.0,3.0,0.3,8.0,11.0,1.1,0.503,0.502,1.1,-0.4,11.0,,7HD,,kellypa01
1981,36,CLE,AL,48.0,90.0,-1.0,-2.0,-1.0,-1.0,-2.0,-7.0,-0.7,3.0,-4.0,-0.4,0.485,0.495,-0.3,-0.3,-3.0,,HD/97,,kellypa01
1968,21,PHI,NL,7.0,12.0,1.0,0.0,0.0,1.0,0.0,2.0,0.2,0.0,2.0,0.2,0.526,0.501,0.2,0.1,1.0,,/8H,,hislela01
1969,22,PHI,NL,145.0,537.0,14.0,2.0,1.0,-16.0,-1.0,1.0,0.2,18.0,19.0,2.1,0.501,0.501,3.7,-1.7,35.0,,*8/H7,RoY-4,hislela01
1970,23,PHI,NL,126.0,468.0,-13.0,-2.0,0.0,-6.0,-2.0,-24.0,-2.4,16.0,-8.0,-0.8,0.481,0.485,-0.3,-0.8,-2.0,,*89/H,,hislela01
1971,24,PHI,NL,36.0,82.0,-5.0,1.0,0.0,1.0,-1.0,-5.0,-0.6,3.0,-2.0,-0.3,0.484,0.496,-0.4,0.0,-3.0,,7H/8,,hislela01
1973,26,MIN,AL,143.0,618.0,10.0,1.0,0.0,1.0,-2.0,10.0,1.3,22.0,32.0,3.4,0.508,0.507,3.1,0.1,30.0,"$18,000",*87/H9,,hislela01
1974,27,MIN,AL,143.0,576.0,20.0,1.0,-1.0,-9.0,-4.0,6.0,0.8,21.0,27.0,2.8,0.505,0.504,3.9,-1.5,36.0,"$29,000",*789H,,hislela01
1975,28,MIN,AL,80.0,289.0,12.0,0.0,0.0,-3.0,-4.0,6.0,0.7,10.0,16.0,1.7,0.508,0.504,2.0,-0.7,19.0,,78DH/9,,hislela01
1976,29,MIN,AL,155.0,661.0,11.0,-2.0,1.0,13.0,-6.0,17.0,2.0,24.0,40.0,4.3,0.512,0.512,2.8,0.8,27.0,"$50,000",*79/8H,,hislela01
1977,30,MIN,AL,141.0,620.0,33.0,3.0,1.0,-4.0,-4.0,30.0,3.1,22.0,51.0,5.2,0.521,0.518,5.5,-0.7,55.0,"$47,200",*78/D9H,"AS,MVP-12",hislela01
1978,31,MIL,AL,142.0,600.0,39.0,0.0,-1.0,-1.0,-7.0,30.0,3.3,21.0,51.0,5.3,0.523,0.52,5.5,-0.9,52.0,"$525,833",7D8/H9,"AS,MVP-3",hislela01
1979,32,MIL,AL,26.0,108.0,1.0,0.0,-1.0,0.0,-2.0,-2.0,-0.2,4.0,2.0,0.1,0.491,0.498,0.2,-0.2,2.0,"$525,833",D7/8H,,hislela01
1980,33,MIL,AL,17.0,76.0,7.0,0.0,0.0,0.0,-2.0,6.0,0.6,2.0,8.0,0.8,0.534,0.504,0.8,-0.2,8.0,"$525,833",D,,hislela01
1981,34,MIL,AL,27.0,97.0,3.0,0.0,0.0,0.0,-2.0,1.0,0.1,3.0,4.0,0.4,0.502,0.5,0.4,-0.3,4.0,"$525,833",D/H,,hislela01
1982,35,MIL,AL,9.0,36.0,-1.0,0.0,0.0,0.0,-1.0,-2.0,-0.2,1.0,-1.0,-0.1,0.477,0.499,-0.1,-0.1,-1.0,"$525,833",/DH,,hislela01
1966,20,KCA,AL,17,47,-4,0,0,0,0,-4,-0.5,2,-3,-0.4,.472,.497,-0.3,-0.1,-2,,8/H,,mondari01
1967,21,KCA,AL,124,459,8,-1,1,4,-1,12,1.2,15,27,2.7,.511,.509,2.4,0.3,22,,*8H/7,,mondari01
1968,22,OAK,AL,148,563,23,0,2,-10,-1,15,1.6,19,34,3.6,.512,.511,5.0,-1.5,44,,*8/H,AS,mondari01
1969,23,OAK,AL,122,481,22,1,2,-4,-1,20,2.1,16,37,3.8,.518,.514,4.3,-0.5,40,"$25,000",*8/H,,mondari01
1970,24,OAK,AL,112,442,19,0,0,4,-1,22,2.3,15,37,3.8,.521,.515,3.5,0.3,33,,*8/H,,mondari01
1971,25,OAK,AL,116,409,9,-1,1,-1,-1,8,0.8,14,22,2.3,.508,.506,2.4,-0.2,23,"$30,000",*8/H,,mondari01
1972,26,CHC,NL,138,520,2,2,2,-10,-1,-4,-0.4,17,13,1.2,.496,.497,2.2,-1.1,22,,*8/H9,,mondari01
1973,27,CHC,NL,149,651,20,0,2,-17,0,5,0.3,21,25,2.3,.503,.503,4.3,-1.9,42,,*8/H,,mondari01
1974,28,CHC,NL,142,617,22,-2,3,-27,0,-4,-0.5,20,16,1.4,.497,.497,4.3,-2.9,43,,*8/H,,mondari01
1975,29,CHC,NL,136,583,14,7,2,-23,0,1,0.0,19,20,1.9,.501,.501,4.3,-2.5,42,,*8/H,,mondari01
1976,30,CHC,NL,137,601,24,0,0,1,-2,24,2.6,19,43,4.4,.520,.516,4.3,-0.2,42,"$90,000",83/H7,MVP-18,mondari01
1977,31,LAD,NL,118,456,-5,0,1,-10,0,-14,-1.6,15,1,-0.1,.488,.491,0.9,-1.1,11,"$200,000",*8/H3,,mondari01
1978,32,LAD,NL,119,397,12,-1,0,-5,-2,4,0.4,13,17,1.7,.504,.503,2.2,-0.8,22,"$220,000",89H7/3,AS,mondari01
1979,33,LAD,NL,12,38,0,0,0,-1,0,-1,-0.1,1,1,0.1,.494,.500,0.1,-0.1,1,,/89H,,mondari01
1980,34,LAD,NL,96,223,7,1,1,-2,-1,7,0.7,8,15,1.5,.508,.505,1.7,-0.4,16,,H89/7,,mondari01
1981,35,LAD,NL,66,156,15,-1,1,-3,-1,10,1.1,5,15,1.7,.517,.507,2.0,-0.5,18,,9H/7,,mondari01
